Date,Open,High,Low,Close,Adj Close,Volume
2019-03-20,134.300003,135.449997,128.000000,128.850006,128.850006,505253
2019-03-22,129.000000,132.000000,127.500000,129.149994,129.149994,524177
2019-03-25,128.000000,128.500000,123.050003,123.949997,123.949997,492603
2019-03-26,124.550003,126.150002,124.550003,125.849998,125.849998,209084
2019-03-27,127.000000,131.649994,124.550003,130.949997,130.949997,473263
2019-03-28,132.000000,132.899994,128.550003,129.800003,129.800003,268966
2019-04-01,128.300003,131.000000,127.500000,130.199997,130.199997,224989
2019-04-02,130.949997,135.250000,130.350006,133.000000,133.000000,263761
2019-04-03,132.000000,135.899994,132.000000,133.100006,133.100006,198331
2019-04-04,132.000000,132.899994,126.000000,127.800003,127.800003,231750
2019-04-05,128.699997,137.000000,128.100006,134.449997,134.449997,678869
2019-04-08,134.500000,136.699997,131.100006,132.850006,132.850006,184574
2019-04-09,132.800003,133.600006,130.000000,131.399994,131.399994,91506
2019-04-10,130.500000,132.500000,129.000000,129.350006,129.350006,92150
2019-04-11,129.899994,131.500000,128.399994,129.250000,129.250000,85796
2019-04-12,130.000000,131.550003,129.500000,130.899994,130.899994,86979
2019-04-15,131.800003,132.000000,129.500000,130.000000,130.000000,73828
2019-04-16,130.000000,133.300003,130.000000,131.100006,131.100006,84474
2019-04-18,134.800003,135.000000,130.199997,131.649994,131.649994,199838
2019-04-22,132.550003,132.550003,127.099998,128.050003,128.050003,81028
2019-04-23,128.000000,129.600006,124.500000,127.849998,127.849998,51389
2019-04-24,129.000000,130.449997,128.199997,129.800003,129.800003,117130
2019-04-25,130.899994,130.899994,128.550003,129.050003,129.050003,32973
2019-04-26,129.050003,129.800003,127.050003,127.599998,127.599998,50536
2019-04-30,126.150002,127.449997,123.500000,124.199997,124.199997,74493
2019-05-02,124.199997,124.250000,120.099998,120.699997,120.699997,79144
2019-05-03,120.699997,121.000000,118.650002,119.250000,119.250000,56830
2019-05-06,117.500000,118.349998,115.750000,116.050003,116.050003,43555
2019-05-07,118.000000,124.150002,117.449997,118.099998,118.099998,68586
2019-05-08,117.000000,120.449997,115.000000,115.449997,115.449997,67803
2019-05-09,115.449997,117.000000,114.800003,115.300003,115.300003,33182
2019-05-10,115.500000,118.000000,114.349998,117.449997,117.449997,43958
2019-05-13,117.949997,119.699997,116.750000,117.150002,117.150002,46832
2019-05-14,117.150002,117.949997,115.349998,117.000000,117.000000,38332
2019-05-15,117.550003,119.050003,114.750000,115.199997,115.199997,32842
2019-05-16,115.199997,115.349998,110.050003,111.599998,111.599998,103291
2019-05-17,113.000000,115.099998,110.400002,114.300003,114.300003,194960
2019-05-20,119.000000,134.899994,118.949997,120.849998,120.849998,1820109
2019-05-21,122.000000,122.099998,118.050003,121.099998,121.099998,442985
2019-05-22,121.800003,121.800003,119.099998,119.699997,119.699997,146848
2019-05-23,121.099998,126.900002,120.199997,121.699997,121.699997,1991619
2019-05-24,122.550003,130.850006,122.550003,127.949997,127.949997,721310
2019-05-27,129.600006,146.899994,129.500000,145.050003,145.050003,1600481
2019-05-28,146.000000,149.800003,142.050003,144.149994,144.149994,888283
2019-05-29,144.949997,154.850006,140.550003,149.300003,149.300003,732154
2019-05-30,153.300003,155.000000,145.250000,146.750000,146.750000,738496
2019-05-31,148.699997,150.800003,142.050003,142.850006,142.850006,760698
2019-06-03,144.000000,148.449997,142.000000,146.949997,146.949997,194022
2019-06-04,146.399994,147.250000,142.000000,144.949997,144.949997,184334
2019-06-06,146.000000,146.000000,142.100006,143.199997,143.199997,172442
2019-06-07,143.050003,143.949997,140.600006,142.649994,142.649994,102518
2019-06-10,145.699997,145.699997,138.250000,140.149994,140.149994,125660
2019-06-11,140.149994,142.550003,134.300003,139.550003,139.550003,1163757
2019-06-12,141.899994,143.500000,138.500000,139.199997,139.199997,82498
2019-06-13,138.000000,143.449997,135.949997,141.550003,141.550003,189426
2019-06-14,142.500000,142.500000,138.000000,140.050003,140.050003,125277
2019-06-17,139.000000,139.699997,136.500000,137.050003,137.050003,170032
2019-06-18,136.050003,145.800003,136.050003,139.850006,139.850006,264047
2019-06-19,141.500000,141.500000,132.649994,134.149994,134.149994,228450
2019-06-20,133.449997,137.899994,133.000000,136.949997,136.949997,101694
2019-06-21,136.199997,136.550003,134.350006,135.449997,135.449997,91344
2019-06-24,134.000000,137.000000,132.500000,133.649994,133.649994,132233
2019-06-25,133.000000,135.199997,131.500000,133.699997,133.699997,78690
2019-06-26,135.000000,140.350006,133.850006,138.300003,138.300003,163450
2019-06-27,140.449997,142.000000,138.949997,140.600006,140.600006,150271
2019-06-28,141.699997,142.300003,138.500000,140.649994,140.649994,118929
2019-07-01,141.100006,150.399994,140.000000,145.500000,145.500000,1276623
2019-07-02,146.500000,147.850006,145.050003,146.949997,146.949997,248558
2019-07-03,147.050003,147.050003,142.250000,144.649994,144.649994,209716
2019-07-04,145.949997,147.949997,144.000000,145.750000,145.750000,155960
2019-07-05,146.850006,148.149994,139.449997,141.250000,141.250000,279364
2019-07-08,140.149994,142.399994,125.000000,132.300003,132.300003,399894
2019-07-09,132.649994,138.949997,129.149994,134.800003,134.800003,148336
2019-07-10,134.899994,136.500000,132.500000,133.199997,133.199997,72843
2019-07-11,135.000000,135.399994,128.649994,129.800003,129.800003,151654
2019-07-12,130.000000,133.149994,129.949997,131.399994,131.399994,150571
2019-07-15,132.500000,133.199997,126.699997,128.300003,128.300003,102226
2019-07-16,128.000000,128.300003,124.000000,125.000000,125.000000,385631
2019-07-17,126.199997,127.599998,124.500000,127.050003,127.050003,112428
2019-07-18,128.000000,129.000000,123.050003,126.900002,126.900002,379947
2019-07-19,127.500000,127.500000,121.550003,122.400002,122.400002,126106
2019-07-22,120.500000,122.000000,117.599998,120.000000,120.000000,99698
2019-07-23,120.199997,122.400002,117.199997,119.050003,119.050003,117007
2019-07-24,119.050003,121.699997,113.900002,119.900002,119.900002,1232246
2019-07-25,118.550003,121.099998,117.000000,120.099998,120.099998,262630
2019-07-26,118.400002,122.000000,117.500000,121.050003,121.050003,249834
2019-07-29,120.550003,123.800003,119.000000,120.300003,120.300003,37069
2019-07-30,120.300003,124.599998,118.250000,119.250000,119.250000,1029529
2019-07-31,119.099998,121.800003,111.599998,120.900002,120.900002,361587
2019-08-01,117.250000,121.949997,116.250000,119.349998,119.349998,254802
2019-08-02,117.000000,123.650002,115.199997,122.550003,122.550003,135927
2019-08-05,119.800003,125.849998,115.599998,123.500000,123.500000,144579
2019-08-06,121.500000,124.250000,119.250000,120.599998,120.599998,81737
2019-08-07,119.050003,128.500000,119.050003,126.949997,126.949997,173951
2019-08-08,126.000000,128.800003,119.500000,124.449997,124.449997,148845
2019-08-09,125.050003,125.949997,116.599998,119.800003,119.800003,296023
2019-08-13,120.050003,122.000000,116.349998,119.949997,119.949997,127940
2019-08-14,123.000000,123.800003,117.099998,119.949997,119.949997,277751
2019-08-16,119.000000,119.349998,117.050003,118.349998,118.349998,94272
2019-08-19,118.000000,119.000000,117.150002,117.750000,117.750000,113570
2019-08-20,117.849998,118.699997,115.000000,118.400002,118.400002,151218
2019-08-21,117.349998,119.849998,116.599998,117.449997,117.449997,147779
2019-08-22,117.449997,117.449997,109.150002,112.949997,112.949997,173555
2019-08-23,110.250000,111.599998,106.000000,106.650002,106.650002,257491
2019-08-26,110.750000,111.449997,101.500000,102.550003,102.550003,412560
2019-08-27,103.500000,105.000000,101.599998,102.400002,102.400002,185660
2019-08-28,102.599998,103.800003,97.150002,99.400002,99.400002,850651
2019-08-29,98.300003,99.849998,95.050003,95.500000,95.500000,151448
2019-08-30,96.949997,99.849998,96.150002,98.800003,98.800003,110117
2019-09-03,99.800003,100.900002,95.000000,96.000000,96.000000,603020
2019-09-04,96.000000,96.849998,93.550003,94.099998,94.099998,82749
2019-09-05,94.349998,95.550003,87.800003,90.800003,90.800003,266447
2019-09-06,91.849998,98.599998,90.900002,96.900002,96.900002,512978
2019-09-09,98.500000,98.900002,94.650002,95.500000,95.500000,577762
2019-09-11,96.400002,103.900002,96.000000,98.949997,98.949997,1309044
2019-09-12,99.599998,100.500000,97.000000,97.199997,97.199997,289002
2019-09-13,97.400002,103.800003,97.000000,100.599998,100.599998,613215
2019-09-16,98.849998,100.900002,97.699997,98.750000,98.750000,447977
2019-09-17,99.000000,101.800003,97.150002,97.849998,97.849998,1911901
2019-09-18,98.750000,100.849998,97.250000,99.050003,99.050003,320115
2019-09-19,99.750000,99.750000,96.900002,97.849998,97.849998,235250
2019-09-20,98.250000,111.650002,97.150002,109.699997,109.699997,882498
2019-09-23,109.099998,128.250000,107.000000,119.150002,119.150002,1055176
2019-09-24,118.000000,118.000000,109.000000,109.900002,109.900002,551756
2019-09-25,110.000000,110.000000,100.900002,104.349998,104.349998,462833
2019-09-26,105.000000,108.400002,104.000000,105.900002,105.900002,1228408
2019-09-27,104.449997,107.349998,102.300003,103.050003,103.050003,542902
2019-09-30,102.500000,103.250000,96.550003,97.400002,97.400002,207405
2019-10-01,98.650002,99.500000,96.449997,97.250000,97.250000,330501
2019-10-03,97.000000,99.650002,95.150002,97.400002,97.400002,100800
2019-10-04,97.500000,99.500000,97.050003,97.449997,97.449997,1132084
2019-10-07,97.449997,98.500000,97.050003,97.449997,97.449997,82332
2019-10-09,97.900002,99.400002,96.949997,97.500000,97.500000,174686
2019-10-10,97.400002,98.000000,97.150002,97.699997,97.699997,308157
2019-10-11,97.900002,100.500000,97.500000,98.150002,98.150002,135356
2019-10-14,97.500000,98.900002,97.500000,98.250000,98.250000,86670
2019-10-15,99.449997,102.500000,98.250000,100.750000,100.750000,234473
2019-10-16,101.599998,107.199997,100.000000,105.300003,105.300003,556282
2019-10-17,107.099998,114.400002,98.199997,99.699997,99.699997,2474080
2019-10-18,100.000000,104.500000,99.550003,103.949997,103.949997,385884
2019-10-22,106.849998,110.000000,105.599998,107.900002,107.900002,587794
2019-10-23,108.849998,109.900002,106.550003,107.550003,107.550003,221154
2019-10-24,109.000000,109.000000,103.500000,104.250000,104.250000,175052
2019-10-25,105.500000,106.800003,102.150002,105.150002,105.150002,205353
2019-10-27,null,null,null,null,null,null
2019-10-29,107.300003,107.500000,102.500000,103.000000,103.000000,355537
2019-10-30,103.099998,104.800003,102.500000,102.849998,102.849998,227138
2019-10-31,103.500000,105.199997,102.150002,102.900002,102.900002,230101
2019-11-01,103.250000,104.150002,101.449997,101.900002,101.900002,238975
2019-11-04,103.349998,103.349998,100.050003,100.449997,100.449997,1303963
2019-11-05,100.500000,101.300003,94.500000,95.900002,95.900002,518626
2019-11-06,97.150002,99.949997,95.900002,97.300003,97.300003,330539
2019-11-07,99.250000,99.900002,96.849998,97.099998,97.099998,276882
2019-11-08,96.400002,97.900002,96.300003,96.949997,96.949997,185677
2019-11-11,97.449997,97.449997,94.349998,95.000000,95.000000,149937
2019-11-13,95.000000,96.699997,93.199997,94.199997,94.199997,218261
2019-11-14,99.699997,103.000000,94.650002,96.050003,96.050003,1447040
2019-11-15,97.800003,97.800003,93.099998,94.400002,94.400002,430604
2019-11-18,95.949997,96.800003,93.650002,94.050003,94.050003,2261354
2019-11-19,95.349998,95.599998,94.000000,94.500000,94.500000,516018
2019-11-20,95.000000,95.500000,92.199997,92.650002,92.650002,429066
2019-11-21,100.000000,102.400002,93.500000,93.949997,93.949997,1844176
2019-11-22,94.000000,94.400002,92.400002,93.199997,93.199997,607852
2019-11-25,104.000000,104.400002,96.000000,96.550003,96.550003,3478657
2019-11-26,96.849998,96.849998,94.050003,94.449997,94.449997,1113524
2019-11-27,94.750000,95.500000,94.300003,94.800003,94.800003,664421
2019-11-28,95.000000,96.000000,94.099998,95.000000,95.000000,418015
2019-11-29,97.050003,98.800003,96.000000,96.550003,96.550003,2656787
2019-12-02,96.900002,97.000000,94.349998,94.800003,94.800003,613366
2019-12-03,95.000000,95.199997,92.349998,92.699997,92.699997,562032
2019-12-04,91.900002,93.599998,91.199997,93.349998,93.349998,332451
2019-12-05,93.050003,94.000000,92.599998,93.550003,93.550003,244818
2019-12-06,93.900002,93.900002,91.400002,93.099998,93.099998,334222
2019-12-09,93.000000,93.000000,90.500000,90.949997,90.949997,235846
2019-12-10,90.599998,91.500000,89.250000,90.449997,90.449997,386106
2019-12-11,92.000000,95.900002,91.050003,94.599998,94.599998,1179127
2019-12-12,94.849998,95.500000,92.150002,94.500000,94.500000,396640
2019-12-13,94.099998,95.449997,94.050003,94.250000,94.250000,268619
2019-12-16,94.699997,94.699997,92.500000,92.849998,92.849998,167070
2019-12-17,93.449997,93.650002,92.000000,92.800003,92.800003,199625
2019-12-18,95.000000,95.800003,93.300003,94.250000,94.250000,1666806
2019-12-19,94.000000,95.000000,92.800003,93.599998,93.599998,226756
2019-12-20,93.750000,95.300003,93.500000,95.099998,95.099998,1296417
2019-12-23,95.900002,98.500000,95.250000,97.000000,97.000000,1121035
2019-12-24,97.050003,97.900002,96.300003,96.949997,96.949997,372835
2019-12-26,98.599998,99.099998,96.550003,98.349998,98.349998,748556
2019-12-27,99.300003,99.349998,97.550003,98.250000,98.250000,304087
2019-12-30,97.650002,102.750000,97.599998,102.050003,102.050003,1138974
2019-12-31,101.550003,105.400002,98.449997,102.449997,102.449997,1471727
2020-01-01,102.699997,104.699997,102.050003,103.099998,103.099998,412580
2020-01-02,103.650002,111.650002,102.349998,108.849998,108.849998,1634658
2020-01-03,109.900002,111.500000,105.800003,106.750000,106.750000,897851
2020-01-06,107.400002,107.400002,103.099998,105.300003,105.300003,972886
2020-01-07,107.849998,107.849998,103.500000,104.050003,104.050003,370103
2020-01-08,101.949997,103.699997,99.150002,100.300003,100.300003,533406
2020-01-09,102.250000,102.849998,100.599998,101.550003,101.550003,351757
2020-01-10,102.900002,105.900002,101.750000,103.550003,103.550003,832233
2020-01-13,104.900002,105.800003,102.500000,103.000000,103.000000,481490
2020-01-14,103.900002,105.699997,103.150002,105.199997,105.199997,566065
2020-01-15,104.699997,108.699997,103.349998,107.300003,107.300003,687428
2020-01-16,107.650002,109.349998,105.599998,108.000000,108.000000,654801
2020-01-17,107.699997,118.849998,106.599998,116.250000,116.250000,3366665
2020-01-20,116.500000,120.949997,115.099998,118.550003,118.550003,1968552
2020-01-21,117.400002,121.000000,114.099998,119.000000,119.000000,2108894
2020-01-22,120.500000,121.750000,114.900002,115.550003,115.550003,907519
2020-01-23,115.400002,116.400002,112.349998,114.849998,114.849998,430625
2020-01-24,114.199997,121.250000,113.849998,118.750000,118.750000,1987094
2020-01-27,117.000000,119.449997,115.750000,116.199997,116.199997,396794
2020-01-28,116.500000,117.550003,112.650002,113.650002,113.650002,299738
2020-01-29,114.599998,116.900002,114.199997,114.949997,114.949997,463005
2020-01-30,115.400002,116.750000,114.000000,114.500000,114.500000,832030
2020-01-31,115.699997,116.599998,113.199997,114.300003,114.300003,244247
2020-02-03,104.599998,109.800003,102.150002,106.699997,106.699997,407556
2020-02-04,107.500000,109.949997,106.000000,107.050003,107.050003,355609
2020-02-05,107.000000,114.199997,106.050003,113.099998,113.099998,1460413
2020-02-06,114.000000,116.000000,113.099998,113.800003,113.800003,632153
2020-02-07,114.000000,115.699997,113.500000,113.849998,113.849998,554480
2020-02-10,115.050003,116.750000,108.000000,108.949997,108.949997,525335
2020-02-11,109.050003,111.550003,104.099998,104.750000,104.750000,381464
2020-02-12,106.949997,110.800003,104.000000,105.900002,105.900002,735245
2020-02-13,106.750000,106.750000,102.000000,103.099998,103.099998,496220
2020-02-14,103.900002,105.349998,102.099998,102.650002,102.650002,437604
2020-02-17,102.000000,102.449997,98.500000,99.550003,99.550003,372660
2020-02-18,98.699997,99.550003,94.750000,97.250000,97.250000,485244
2020-02-19,98.000000,99.300003,97.599998,97.849998,97.849998,824261
2020-02-20,98.849998,101.500000,98.099998,99.500000,99.500000,307685
2020-02-24,98.900002,98.900002,95.150002,95.599998,95.599998,275722
2020-02-25,95.750000,96.000000,92.699997,93.500000,93.500000,280593
2020-02-26,92.900002,93.400002,90.550003,92.900002,92.900002,183003
2020-02-27,93.000000,94.900002,91.349998,93.150002,93.150002,288148
2020-02-28,89.199997,91.699997,88.000000,90.349998,90.349998,509207
2020-03-02,91.300003,94.300003,83.849998,87.099998,87.099998,430533
2020-03-03,88.199997,89.699997,85.500000,87.800003,87.800003,161707
2020-03-04,87.800003,89.750000,84.300003,86.250000,86.250000,324534
2020-03-05,86.300003,89.699997,85.199997,86.199997,86.199997,173913
2020-03-06,80.099998,88.250000,79.099998,84.650002,84.650002,228161
2020-03-09,82.900002,82.900002,77.550003,79.349998,79.349998,316682
2020-03-11,76.000000,79.699997,76.000000,78.949997,78.949997,369657
2020-03-12,77.000000,77.000000,63.200001,63.200001,63.200001,959618
2020-03-13,50.599998,64.000000,50.599998,62.599998,62.599998,3681269
2020-03-16,61.000000,68.000000,56.000000,66.000000,66.000000,357762
2020-03-17,64.400002,68.000000,56.000000,59.400002,59.400002,342940
2020-03-18,60.500000,62.650002,56.000000,56.750000,56.750000,263208
2020-03-19,55.400002,55.950001,49.150002,52.700001,52.700001,1072603
2020-03-20,54.500000,56.900002,52.000000,55.900002,55.900002,822758
2020-03-23,48.000000,52.799999,45.000000,45.849998,45.849998,410593
2020-03-24,50.400002,50.400002,41.299999,44.650002,44.650002,433709
2020-03-25,43.000000,46.000000,42.549999,44.349998,44.349998,171065
2020-03-26,45.799999,48.400002,41.549999,45.400002,45.400002,393007
2020-03-27,47.849998,48.900002,43.299999,43.900002,43.900002,498597
2020-03-30,43.000000,43.799999,39.799999,40.150002,40.150002,444089
2020-03-31,42.000000,42.000000,40.400002,41.349998,41.349998,762117
2020-04-01,40.799999,42.500000,39.200001,39.400002,39.400002,447541
2020-04-03,41.000000,41.000000,37.049999,37.500000,37.500000,514562
2020-04-07,39.000000,39.500000,37.750000,38.849998,38.849998,500200
2020-04-08,38.349998,42.700001,37.799999,42.700001,42.700001,1577514
2020-04-09,45.900002,51.200001,44.299999,50.450001,50.450001,1784813
2020-04-13,50.500000,53.000000,46.150002,49.500000,49.500000,631550
2020-04-15,49.500000,55.200001,47.000000,51.750000,51.750000,1366366
2020-04-16,53.000000,62.099998,52.000000,61.299999,61.299999,4084563
2020-04-17,65.400002,67.349998,63.000000,64.599998,64.599998,1308571
2020-04-20,68.449997,69.900002,67.050003,68.849998,68.849998,1197136
2020-04-21,68.000000,68.500000,62.000000,62.000000,62.000000,626582
2020-04-22,62.000000,65.500000,57.000000,64.400002,64.400002,597769
2020-04-23,65.000000,67.500000,63.049999,64.050003,64.050003,331999
2020-04-24,63.849998,63.849998,60.000000,60.150002,60.150002,328263
2020-04-27,60.150002,62.500000,59.250000,59.650002,59.650002,226593
2020-04-28,59.650002,61.950001,56.000000,60.650002,60.650002,294005
2020-04-29,62.000000,62.000000,59.500000,60.049999,60.049999,345547
2020-04-30,61.099998,65.000000,60.650002,64.000000,64.000000,1210824
2020-05-04,63.000000,63.000000,58.799999,59.299999,59.299999,358519
2020-05-05,60.000000,60.950001,57.900002,58.450001,58.450001,201062
2020-05-06,62.000000,62.000000,59.000000,59.299999,59.299999,654698
2020-05-07,59.500000,61.099998,58.349998,59.750000,59.750000,488162
2020-05-08,63.000000,63.000000,58.849998,59.799999,59.799999,1033794
2020-05-11,60.200001,60.750000,58.200001,58.400002,58.400002,249685
2020-05-12,58.250000,58.250000,55.400002,56.200001,56.200001,329374
2020-05-13,61.000000,61.400002,58.000000,59.900002,59.900002,765753
2020-05-14,59.299999,59.849998,58.049999,58.299999,58.299999,225776
2020-05-15,58.700001,59.349998,56.349998,56.750000,56.750000,312007
2020-05-18,56.000000,56.700001,53.450001,53.799999,53.799999,239567
2020-05-19,54.000000,54.500000,50.400002,51.650002,51.650002,246895
2020-05-20,52.000000,53.000000,51.400002,51.750000,51.750000,236979
2020-05-21,52.000000,53.500000,51.700001,51.950001,51.950001,238650
2020-05-22,52.299999,52.750000,51.000000,51.299999,51.299999,111314
2020-05-26,52.450001,52.549999,50.799999,50.950001,50.950001,160003
2020-05-27,50.599998,51.150002,50.000000,50.250000,50.250000,271370
2020-05-28,50.799999,52.450001,50.750000,51.900002,51.900002,262114
2020-05-29,51.900002,53.349998,48.650002,49.200001,49.200001,1227513
2020-06-01,50.349998,52.349998,50.299999,51.750000,51.750000,644992
2020-06-02,52.500000,54.000000,52.500000,53.599998,53.599998,837817
2020-06-03,55.250000,55.599998,53.000000,53.099998,53.099998,703665
2020-06-04,53.099998,54.000000,51.549999,52.049999,52.049999,347417
2020-06-05,52.500000,54.250000,52.200001,52.950001,52.950001,1086328
2020-06-08,53.900002,56.200001,53.599998,53.900002,53.900002,1539161
2020-06-09,55.200001,55.400002,52.799999,53.349998,53.349998,1030966
2020-06-10,53.500000,53.900002,52.349998,53.049999,53.049999,683891
2020-06-11,52.950001,54.900002,51.700001,52.150002,52.150002,1966068
2020-06-12,49.000000,52.400002,49.000000,52.299999,52.299999,816082
2020-06-15,53.000000,56.900002,52.049999,53.250000,53.250000,5379019
2020-06-16,56.900002,58.000000,53.150002,56.299999,56.299999,6779878
2020-06-17,57.000000,60.500000,56.400002,59.099998,59.099998,6346210
2020-06-18,60.500000,63.799999,60.150002,62.900002,62.900002,5355142
2020-06-19,65.750000,67.300003,64.300003,64.800003,64.800003,5037764
2020-06-22,67.349998,69.349998,65.000000,68.300003,68.300003,6083117
2020-06-23,69.449997,69.650002,64.449997,66.750000,66.750000,3112491
2020-06-24,67.699997,67.699997,64.000000,64.150002,64.150002,2343820
2020-06-25,64.099998,65.300003,61.450001,63.900002,63.900002,1862275
2020-06-26,63.599998,64.800003,62.549999,63.000000,63.000000,1107156
2020-06-29,62.900002,62.950001,60.000000,61.000000,61.000000,1121889
2020-06-30,61.450001,62.700001,61.000000,61.599998,61.599998,1183609
2020-07-01,62.299999,63.599998,60.400002,62.400002,62.400002,3834794
2020-07-02,63.599998,64.000000,62.349998,62.750000,62.750000,1305668
2020-07-03,62.900002,63.150002,61.700001,62.250000,62.250000,937509
2020-07-06,62.299999,62.950001,61.200001,62.150002,62.150002,1470833
2020-07-07,62.500000,64.900002,62.049999,63.849998,63.849998,2126263
2020-07-08,64.250000,66.449997,63.599998,64.000000,64.000000,2920455
2020-07-09,64.550003,65.750000,64.300003,64.449997,64.449997,1206076
2020-07-10,63.099998,64.449997,61.549999,62.150002,62.150002,1447604
2020-07-13,62.950001,63.299999,61.799999,62.099998,62.099998,746998
2020-07-14,61.500000,62.950001,60.950001,61.349998,61.349998,1775905
2020-07-15,61.950001,61.950001,57.000000,57.450001,57.450001,2349376
2020-07-16,57.700001,58.849998,54.450001,57.099998,57.099998,1720755
2020-07-17,57.450001,58.349998,56.900002,57.700001,57.700001,842145
2020-07-20,58.049999,59.000000,57.349998,58.400002,58.400002,831654
2020-07-21,58.400002,59.400002,57.099998,57.900002,57.900002,1030404
2020-07-22,57.750000,58.200001,56.500000,56.849998,56.849998,892387
2020-07-23,56.849998,57.200001,56.000000,56.799999,56.799999,1060956
2020-07-24,56.650002,58.549999,56.150002,57.250000,57.250000,1451696
2020-07-27,58.000000,58.000000,55.200001,55.500000,55.500000,620911
2020-07-28,55.500000,55.849998,51.650002,52.000000,52.000000,2089795
2020-07-29,52.099998,53.299999,51.700001,52.000000,52.000000,1343454
2020-07-30,52.500000,54.000000,51.799999,51.900002,51.900002,1342094
2020-07-31,52.250000,52.700001,50.000000,50.549999,50.549999,1308987
2020-08-03,50.700001,53.849998,50.000000,53.000000,53.000000,1018812
2020-08-04,53.950001,55.099998,53.450001,54.950001,54.950001,1090342
2020-08-05,55.299999,56.500000,53.849998,56.000000,56.000000,1198073
2020-08-06,56.200001,57.400002,55.000000,57.099998,57.099998,1421006
2020-08-07,57.299999,58.400002,56.750000,58.000000,58.000000,1098659
2020-08-10,59.000000,63.000000,58.549999,62.900002,62.900002,3613365
2020-08-11,63.000000,65.000000,60.049999,63.500000,63.500000,5078771
2020-08-12,63.000000,63.299999,59.500000,60.400002,60.400002,1733528
2020-08-13,61.450001,66.400002,61.349998,64.550003,64.550003,8741021
2020-08-14,66.000000,72.750000,65.550003,70.900002,70.900002,12723487
2020-08-17,77.349998,78.500000,72.500000,74.500000,74.500000,9885384
2020-08-18,74.500000,74.900002,71.550003,72.150002,72.150002,3163599
2020-08-19,73.750000,74.949997,72.599998,73.400002,73.400002,3006156
2020-08-20,72.000000,73.250000,70.199997,71.900002,71.900002,1790163
2020-08-21,72.900002,73.199997,68.099998,69.900002,69.900002,2113144
2020-08-24,71.000000,73.599998,71.000000,72.800003,72.800003,2789366
2020-08-25,73.400002,76.900002,71.250000,74.849998,74.849998,4891372
2020-08-26,75.400002,79.000000,75.199997,76.800003,76.800003,6282979
2020-08-27,77.349998,77.699997,75.199997,75.400002,75.400002,1733456
2020-08-28,76.000000,76.000000,73.050003,73.449997,73.449997,1773300
2020-08-31,73.500000,74.000000,65.250000,68.150002,68.150002,2961022
2020-09-01,68.800003,69.849998,66.550003,68.699997,68.699997,1082706
2020-09-02,69.400002,71.550003,68.500000,70.349998,70.349998,697403
2020-09-03,71.000000,72.699997,70.099998,70.699997,70.699997,863397
2020-09-04,68.900002,70.500000,68.099998,69.250000,69.250000,1030545
2020-09-07,69.400002,70.699997,67.800003,68.150002,68.150002,778740
2020-09-08,70.400002,73.400002,70.250000,71.250000,71.250000,3516120
2020-09-09,70.500000,70.500000,68.000000,68.750000,68.750000,1416497
2020-09-10,69.900002,71.750000,69.000000,69.199997,69.199997,1164435
2020-09-11,69.650002,70.150002,68.800003,69.000000,69.000000,570714
2020-09-14,70.000000,71.500000,69.099998,70.449997,70.449997,1719932
2020-09-15,71.400002,72.449997,70.199997,71.750000,71.750000,1426257
2020-09-16,72.400002,72.750000,70.500000,70.750000,70.750000,845737
2020-09-17,70.599998,70.750000,69.699997,70.199997,70.199997,518775
2020-09-18,70.500000,72.449997,69.500000,71.900002,71.900002,1156565
2020-09-21,72.000000,72.900002,67.000000,67.949997,67.949997,1129840
2020-09-22,68.000000,68.500000,62.049999,65.449997,65.449997,1443794
2020-09-23,66.199997,67.699997,64.050003,65.449997,65.449997,702009
2020-09-24,64.099998,69.199997,62.450001,64.949997,64.949997,985839
2020-09-25,66.199997,66.250000,64.150002,65.599998,65.599998,833236
2020-09-28,65.750000,67.000000,65.699997,65.949997,65.949997,722464
2020-09-29,66.449997,66.750000,64.000000,64.699997,64.699997,653427
2020-09-30,64.900002,65.199997,63.549999,64.449997,64.449997,389163
2020-10-01,65.000000,66.800003,64.949997,65.550003,65.550003,504827
2020-10-05,66.400002,66.500000,65.500000,65.650002,65.650002,277062
2020-10-06,66.099998,66.449997,65.500000,65.699997,65.699997,378570
2020-10-07,65.699997,66.000000,64.550003,64.949997,64.949997,279482
2020-10-08,65.400002,65.400002,63.500000,63.799999,63.799999,442382
2020-10-09,63.700001,64.050003,63.099998,63.349998,63.349998,345666
2020-10-12,63.000000,64.400002,62.599998,62.849998,62.849998,343417
2020-10-13,62.849998,62.849998,61.500000,61.650002,61.650002,352213
2020-10-14,61.500000,62.500000,60.500000,61.650002,61.650002,703589
2020-10-15,61.799999,63.500000,61.549999,61.950001,61.950001,454062
2020-10-16,61.950001,63.000000,61.049999,62.099998,62.099998,292674
2020-10-19,62.599998,63.150002,61.700001,61.950001,61.950001,264712
2020-10-20,61.950001,62.000000,61.450001,61.799999,61.799999,251897
2020-10-21,62.200001,63.000000,61.400002,62.349998,62.349998,354871
2020-10-22,62.650002,64.000000,61.900002,63.250000,63.250000,472590
2020-10-23,63.900002,64.099998,62.799999,63.450001,63.450001,318251
2020-10-26,63.799999,64.449997,63.049999,63.400002,63.400002,338433
2020-10-27,63.250000,63.700001,62.099998,62.650002,62.650002,301483
2020-10-28,62.500000,63.000000,61.650002,62.000000,62.000000,181573
